,Listings Price Cut Perc Change,New Monthly Listings,Days on Market Perc Change,Buyer Seller Index Cross Geo,Days on Zillow,House Price Index,New Monthly Listings Perc Change,Median Sale Price Perc Change,Inventory Perc Change,Median Sale Price,Unemployment Rate,Real Per Capita Personal Income,Homes Sold,Listings Price Cut,SPY,Homes Sold Perc Change,Buyer Seller Index Cross Time,Median Value Per Square Feet,Employees Total Nonfarm,Resident Population,Days on Market,Inventory,Building Units,Sale to List Ratio,change next year,change 2 years,change 3 years,Metro name
2013,0.262,6164.75,-0.259,7.010833333,100.04166670000001,79.86426045,-0.075,,-0.08800000000000001,,9.7,43608.0,7896.0,14.0922262975,0.2776514675889694,-0.055999999999999994,4.695833333,68.66666667,1866.3,4305.86,59.91666666666666,22040.41666666667,6352.0,0.9558933609999999,0.945763771,0.945505313,0.954035044,Detroit
2013,0.079,11025.0,-0.235,4.914166667,116.33333329999999,109.54293510000001,-0.061,0.192,-0.134,179950.0,9.1,47048.0,10834.75,13.325220386666668,0.2776514675889694,0.272,4.485833333,112.58333329999999,4444.4,9553.268,81.91666666666667,50833.25,11627.0,0.939137412,0.944541396,0.942350305,0.949507668,Chicago
2013,0.10400000000000001,2504.9166666666665,-0.15,5.615,113.79166670000001,91.58073669,-0.136,0.046,-0.102,107133.33333333331,6.8,49245.0,2214.25,14.417682143333336,0.2776514675889694,0.044000000000000004,3.48,76.16666667,1029.6,2067.127,95.5,13904.75,2741.0,0.920806109,0.9291702759999999,0.932235445,0.9419604220000001,Cleveland
2013,0.6459999999999999,2303.9166666666665,-0.21899999999999997,6.2425,118.08333329999999,129.1443698,0.079,0.026000000000000002,0.067,113933.33333333331,7.0,42920.0,2441.083333333333,15.0101069025,0.2776514675889694,0.165,4.430833333,76.66666667,607.9,1393.454,70.5,10056.666666666666,7358.0,0.9542111390000001,0.947034122,0.95710779,0.9656948320000001,Jacksonville
2013,0.07,1636.5,-0.15,3.385,122.04166670000001,131.5191361,-0.113,-0.008,-0.039,204650.0,7.8,53823.0,899.4166666666665,15.347178689166665,0.2776514675889694,-0.015,5.4291666670000005,137.41666669999998,563.7,1214.663,90.66666666666669,8959.0,1479.0,0.935747509,0.9346631259999999,0.932670833,0.939671739,Hartford
2013,0.045,,,5.895,105.0,108.26116259999999,,0.025,,150516.66666666663,7.4,48610.0,1750.75,14.272231459166665,0.2776514675889694,0.038,3.621666667,71.0,975.0,1953.149,,,8151.0,0.9646516470000001,0.9654858140000001,0.978758169,0.978046595,Indianapolis
2013,-0.016,,,6.966666667,103.45833329999999,111.9208606,,,,167950.0,6.2,48512.0,2366.833333333333,14.404819955,0.2776514675889694,-0.035,3.0675,95.08333333,1001.4,2053.939,,,7532.0,0.9941683170000001,0.992890112,0.991641826,0.9913285709999999,Kansas City
2013,0.138,7689.083333333332,-0.14400000000000002,8.969166667,91.25,101.9207564,-0.024,0.198,-0.006999999999999999,133158.33333333337,7.8,43131.0,14601.083333333336,10.808522404000001,0.2776514675889694,-0.133,4.423333333,66.33333333,2414.3,5511.323,66.5,31054.5,24297.0,0.95755099,0.9560812240000001,0.9599672920000001,0.96869321,Atlanta
2013,0.027000000000000003,,-0.11699999999999999,9.5875,68.33333333,127.40846409999999,,0.07,-0.094,245733.33333333328,6.6,49127.0,4664.75,14.9485688775,0.2776514675889694,-0.059000000000000004,3.1225,157.08333330000002,1296.2,2700.7740000000003,51.08333333333334,13327.416666666664,15475.0,0.982099108,0.987469156,0.99566379,0.9937335079999999,Denver
2013,0.085,8137.75,-0.196,8.814166667,84.45833333,147.24827230000002,-0.096,,-0.158,,6.0,50870.0,7318.25,12.012924038333333,0.2776514675889694,0.19,5.459166667000001,72.58333333,2840.1,6330.656999999999,67.91666666666667,35491.5,51333.0,1.019330324,1.005676526,1.0142055209999998,1.000796117,Houston
2013,0.06,8347.0,-0.157,9.475,75.0,129.72777079999997,-0.14300000000000002,,-0.152,,6.1,46738.0,8302.666666666666,12.873569494166668,0.2776514675889694,0.021,3.668333333,76.75,3172.1,6817.518,62.75,33377.833333333336,37910.0,1.0071349040000002,1.000359697,1.002904682,0.9968097840000001,Dallas
2013,0.184,2945.333333333333,-0.309,4.270833333,117.33333329999999,167.91645219999998,0.001,-0.021,-0.016,225991.66666666663,6.8,48186.0,2712.083333333333,14.922531090833333,0.2776514675889694,0.107,5.3833333329999995,152.91666669999998,1332.9,2768.3740000000003,74.75,12866.583333333336,8069.0,0.9542044390000001,0.95175691,0.9536529509999999,0.9611397509999999,Baltimore
2013,-0.006999999999999999,1201.75,-0.06,4.8783333330000005,126.125,118.50050549999999,-0.075,,-0.054000000000000006,131827.27272727276,6.3,46817.0,1309.2727272727273,12.400214744166664,0.2776514675889694,,3.014166667,67.66666667,512.4,1138.638,93.58333333333331,6846.25,2776.0,0.935905694,0.943275752,0.9497839370000001,0.956687307,Birmingham
2013,0.11,5796.0,-0.267,9.0,83.58333333,184.6728793,0.061,0.065,-0.018000000000000002,335308.33333333326,5.6,51025.0,6204.75,12.317043385833335,0.2776514675889694,-0.003,6.954166667000001,197.66666669999998,3086.0,5950.951,54.0,19331.25,24033.0,0.981758758,0.975523233,0.9732720990000001,0.976948425,Washington
2013,0.019,,-0.24,8.183333333,94.41666667,134.3446735,,0.066,-0.21,320916.66666666674,8.1,56159.0,2550.6666666666665,13.098542121666664,0.2776514675889694,-0.268,3.083333333,202.58333330000002,2550.1,4703.321,65.91666666666667,19646.58333333333,12021.0,0.963214336,0.969221523,0.973834493,0.98048501,Boston
2013,0.11699999999999999,,-0.188,2.500833333,130.0,141.0691064,,,0.07400000000000001,,7.6,44395.0,,13.830193515000005,0.2776514675889694,,2.538333333,85.25,546.1,1134.993,75.75,4328.5,1934.0,0.9462180459999999,0.950052742,0.9528803309999999,0.961811187,Buffalo
2013,-0.11,2579.4166666666665,-0.147,7.6075,96.5,110.7837345,-0.2,0.17800000000000002,-0.086,142166.66666666663,6.5,46602.0,2421.583333333333,15.673879911666667,0.2776514675889694,-0.01,3.106666667,86.16666667,991.6,1974.121,74.16666666666667,11850.416666666664,8363.0,0.9553349,0.9640001970000001,0.971556732,0.9776053140000001,Columbus
2013,1.176,3066.25,-0.028999999999999998,9.568333333,83.375,108.17576480000001,0.20800000000000002,0.20199999999999999,0.209,155900.0,9.7,37992.0,3502.583333333333,8.553213196333335,0.2776514675889694,-0.053,7.088333333,89.33333333,849.5,2018.003,54.16666666666666,10708.666666666666,8573.0,0.993110171,0.9680139790000001,0.9674708009999999,0.97155662,Las Vegas
2013,0.105,2720.083333333333,-0.03,6.52,105.58333329999999,164.7501369,-0.027000000000000003,0.002,-0.05,194008.3333333333,6.3,43451.0,1654.916666666667,13.920142056666668,0.2776514675889694,-0.081,5.654166667,118.25,756.4,1704.386,85.25,14187.166666666664,7377.0,0.955074,0.954005056,0.958452918,0.963901868,Virginia Beach
2013,-0.004,2405.083333333333,-0.11699999999999999,5.405,113.16666670000001,103.52860240000001,-0.207,0.018000000000000002,-0.1,126291.66666666669,7.3,49868.0,2666.083333333333,14.33389827416667,0.2776514675889694,0.127,3.020833333,83.25,1024.8,2137.994,85.91666666666669,12302.333333333336,4330.0,0.93228643,0.9395368140000001,0.94732966,0.956805899,Cincinnati
2013,0.132,3627.833333333334,-0.057999999999999996,7.3225,103.875,117.3819209,-0.198,0.068,-0.038,164558.33333333337,7.9,44817.0,3016.583333333333,11.815056305833332,0.2776514675889694,0.1,3.629166667,80.91666667,1029.3,2332.687,82.58333333333333,18026.666666666668,14009.0,0.9484715979999999,0.9533425999999999,0.959175544,0.970523082,Charlotte
2013,0.084,2172.9166666666665,-0.22399999999999998,9.494166667,74.625,150.9085416,-0.10099999999999999,,-0.159,248362.5,5.2,47421.0,2480.083333333333,11.933705853333334,0.2776514675889694,0.159,4.345,106.25,884.1,1883.901,57.5,7742.333333333332,20852.0,1.052998853,1.039075578,1.031782637,1.018247548,Austin
2014,-0.13699999999999998,7147.916666666668,0.0,8.4075,87.5,151.5738719,-0.044000000000000004,0.043,-0.027000000000000003,157700.0,5.9,40155.0,10217.0,19.895357559166673,0.14500399480737802,-0.026000000000000002,1.7516666669999998,112.75,1852.3,4491.423,66.25,31085.41666666667,20341.0,0.9559903240000001,0.966939817,0.9705590690000001,0.974538175,Phoenix
2014,0.09699999999999999,2367.4166666666665,-0.051,8.3825,89.41666667,117.0373528,-0.065,-0.009000000000000001,-0.127,153750.0,4.9,47706.0,2363.0,16.12633094,0.14500399480737802,0.151,4.135833333,92.41666667,1016.6,2001.776,71.58333333333333,10311.25,7044.0,0.9640001970000001,0.971556732,0.9776053140000001,0.9845527159999999,Columbus
2014,0.226,8167.5,-0.134,9.589166667,72.25,163.9575935,0.055,,0.001,,4.9,52800.0,7573.0,12.796832076666664,0.14500399480737802,0.09699999999999999,8.940833332999999,77.33333333,2939.3,6503.618,60.75,31908.08333333333,63741.0,1.005676526,1.0142055209999998,1.000796117,0.995694637,Houston
2014,0.085,,0.087,9.99,48.5,159.7545601,,0.004,-0.033,590275.0,5.2,60237.0,4810.25,8.640475075583332,0.14500399480737802,0.078,1.215,423.41666669999995,2168.2,4587.253,31.91666666666667,7518.0,10001.0,1.012360511,1.020434681,1.0134455059999998,1.0205244740000001,San Francisco
2014,0.061,4101.833333333333,0.040999999999999995,6.971666667,98.0,138.1244581,0.11599999999999999,0.049,0.18899999999999997,153983.33333333337,6.0,37296.0,3512.916666666666,18.093511464999995,0.14500399480737802,0.18,2.5325,92.08333333,1108.9,2324.886,63.16666666666666,16736.25,16115.0,0.9462717709999999,0.951148543,0.960140964,0.9634947859999999,Orlando
2014,-0.08900000000000001,3906.916666666666,-0.071,7.635,92.33333333,125.7853568,0.07200000000000001,0.06,0.128,199691.66666666663,4.0,52079.0,4648.083333333333,17.3173831575,0.14500399480737802,0.004,4.159166667,153.33333330000002,1892.3,3491.5840000000003,58.66666666666666,16415.25,11425.0,0.963413236,0.9695379670000001,0.979164763,0.985898653,Minneapolis
2014,-0.023,3158.083333333333,-0.17800000000000002,9.093333333,84.125,147.37993840000001,-0.046,0.11199999999999999,-0.135,167608.33333333337,5.2,51247.0,2743.333333333333,12.280282804166667,0.14500399480737802,0.132,4.159166667,97.75,880.3,1792.933,67.41666666666667,14289.583333333336,14944.0,0.96584965,0.9764102290000001,0.988215504,0.987619565,Nashville
2014,0.03,5580.5,0.028999999999999998,9.1375,80.66666667,176.6351525,0.039,0.062,0.166,260408.33333333328,8.1,31379.0,5195.25,14.7107562375,0.14500399480737802,-0.046,5.816666667000001,157.91666669999998,1290.4,4418.731,59.75,22387.33333333333,10166.0,0.973562385,0.972846298,0.9775726929999999,0.982685612,Riverside
2014,-0.068,1726.75,0.009000000000000001,2.905833333,121.25,131.6992943,0.067,-0.021,0.141,204716.66666666663,6.6,54936.0,933.0833333333335,16.952176248333334,0.14500399480737802,0.013000000000000001,4.758333333,137.0,569.1,1213.8,91.25,9736.416666666666,1393.0,0.9346631259999999,0.932670833,0.939671739,0.9495142209999999,Hartford
2014,0.179,,-0.111,8.6975,85.375,146.61665,,0.068,-0.035,134783.33333333337,4.0,47616.0,1602.75,15.963647609999995,0.14500399480737802,0.191,6.199166667,75.58333333,620.5,1336.94,68.75,7452.416666666668,7870.0,0.967753863,0.972272899,0.96819306,0.965786248,Oklahoma City
2014,-0.008,8318.333333333334,-0.125,9.905833333,64.5,140.7305986,0.02,,-0.091,,5.0,48760.0,8605.0,13.467120095833332,0.14500399480737802,0.09699999999999999,6.199166667,81.5,3284.3,6955.259,56.66666666666666,30233.41666666667,41418.0,1.000359697,1.002904682,0.9968097840000001,0.994708178,Dallas
2014,0.054000000000000006,3836.666666666666,0.02,7.328333333,99.08333333,121.9478668,-0.012,0.057999999999999996,-0.066,141883.33333333337,6.2,51599.0,3308.083333333333,16.633029779999998,0.14500399480737802,0.059000000000000004,4.120833333,99.25,1322.7,2515.5789999999997,84.66666666666667,19993.25,6992.0,0.9462174999999999,0.9531132459999999,0.9615685709999999,0.965631195,St. Louis
2014,-0.01,,-0.063,4.708333333,117.08333329999999,145.01154530000002,,,0.003,,9.7,46370.0,,15.244247219166667,0.14500399480737802,,4.548333333,154.5,567.7,1611.223,85.58333333333333,9556.5,1775.0,0.936866456,0.94530142,0.957776805,0.966888058,Providence
2014,0.10800000000000001,3381.916666666666,0.0,3.9466666669999997,114.375,170.9872095,0.136,0.03,0.17800000000000002,231991.66666666663,6.0,49277.0,2679.25,18.4952491175,0.14500399480737802,0.121,5.35,157.83333330000002,1342.9,2780.3,72.83333333333333,15245.583333333336,7100.0,0.95175691,0.9536529509999999,0.9611397509999999,0.967322325,Baltimore
2014,-0.033,6043.333333333332,0.040999999999999995,6.858333332999999,97.91666667,88.11934078,0.01,,0.059000000000000004,,8.1,45463.0,6969.416666666668,17.820438735833335,0.14500399480737802,0.033,4.4775,80.5,1897.3,4311.6990000000005,61.25,22834.16666666667,6295.0,0.945763771,0.945505313,0.954035044,0.963218488,Detroit
2014,0.113,,-0.057999999999999996,0.805,152.33333330000002,155.4493404,,0.013000000000000001,-0.013000000000000001,351541.66666666674,6.5,51088.0,11338.083333333336,10.812081189333334,0.14500399480737802,0.039,5.560833333,216.91666669999998,9188.5,19957.668999999998,85.16666666666667,107972.25,47984.0,0.944457964,0.9469821140000001,0.952408488,0.9613257829999999,New York
2014,-0.006,,0.175,9.479166667000001,69.16666667,178.45291919999997,,0.045,0.122,429758.33333333326,6.4,44004.0,3113.583333333333,17.710149359166667,0.14500399480737802,-0.035,4.026666667,281.25,1344.9,3250.993,51.58333333333334,11570.666666666664,6875.0,0.965913445,0.972907098,0.979934497,0.983869146,San Diego
2014,-0.067,,0.076,9.086666667000001,85.33333333,154.6412576,,0.115,0.001,268325.0,3.7,42268.0,1415.833333333333,19.090197335,0.14500399480737802,0.031,3.2175,172.83333330000002,654.0,1151.703,56.33333333333334,5124.5,5318.0,1.1234182940000002,1.1049904190000002,1.061897905,1.084683825,Salt Lake City
2014,0.022000000000000002,1976.333333333333,-0.11800000000000001,9.815833332999999,71.58333333,168.0376777,0.11,0.069,0.005,251850.0,4.2,49290.0,2473.4166666666665,12.747529055833333,0.14500399480737802,0.002,7.4775,114.91666670000001,923.0,1943.4089999999999,53.83333333333334,6775.75,19949.0,1.039075578,1.031782637,1.018247548,1.008898751,Austin
2014,-0.126,1757.416666666667,-0.213,8.7425,85.91666667,128.785158,-0.01,0.040999999999999995,-0.09699999999999999,186191.66666666663,5.1,48632.0,1652.583333333333,15.380711526666666,0.14500399480737802,0.033,4.135833333,104.5,560.2,1241.236,69.25,7606.916666666668,11647.0,0.968807993,0.976534405,0.9848835220000001,0.989074062,Raleigh
2014,0.012,3547.75,-0.068,7.535,102.5,123.98824450000001,-0.042,0.011000000000000001,-0.08900000000000001,170983.33333333337,6.2,46206.0,3183.75,13.361131438333334,0.14500399480737802,0.051,3.6141666669999997,84.91666667,1066.4,2374.6679999999997,81.91666666666667,17366.166666666668,18537.0,0.9533425999999999,0.959175544,0.970523082,0.9798302790000001,Charlotte
2014,0.04,2348.0,-0.11,5.37,110.91666670000001,142.8288694,0.04,0.077,-0.027000000000000003,123283.33333333331,5.7,50822.0,2421.0,14.554066454166666,0.14500399480737802,0.013999999999999999,4.86,83.08333333,1159.5,2356.201,95.33333333333331,13496.833333333336,4190.0,0.93815237,0.940135513,0.942861313,0.944226186,Pittsburgh
2014,0.078,2392.25,-0.105,6.8266666670000005,106.25,108.5994011,0.055999999999999994,0.047,-0.003,132866.66666666663,5.5,50588.0,2360.6666666666665,15.41194111,0.14500399480737802,-0.079,4.563333333,85.16666667,1042.0,2148.189,81.16666666666667,11487.25,5206.0,0.9395368140000001,0.94732966,0.956805899,0.962216973,Cincinnati
2014,0.006999999999999999,3192.25,0.013000000000000001,9.343333333,83.83333333,123.7606196,0.079,0.08,0.08900000000000001,174300.0,8.0,40182.0,3355.5,13.377283778333334,0.14500399480737802,-0.03,5.024166667,104.33333329999999,883.6,2054.263,63.0,13077.916666666664,10036.0,0.9680139790000001,0.9674708009999999,0.97155662,0.9823501809999999,Las Vegas
2014,-0.262,1929.166666666667,0.063,9.583333332999999,73.41666667,153.7754632,0.02,0.07200000000000001,0.138,284816.66666666674,7.1,46212.0,2797.083333333333,14.006034140000002,0.14500399480737802,-0.053,3.324166667,172.5,889.6,2236.623,49.58333333333334,6988.583333333332,4159.0,0.9769603259999999,0.981759637,0.9894120759999999,0.992852472,Sacramento
2014,-0.065,,0.0,9.516666667,73.08333333,206.98015719999998,,0.051,0.048,464416.66666666674,8.3,44375.0,9540.583333333334,14.041450305833333,0.14500399480737802,-0.017,4.619166667,325.0,5689.2,13178.73,48.83333333333334,30702.16666666667,26950.0,0.978658606,0.982391279,0.986276761,0.992076478,Los Angeles
2014,0.048,2701.1666666666665,0.048,6.113333333,105.91666670000001,168.5657112,0.027999999999999997,0.009000000000000001,0.054000000000000006,192158.3333333333,5.7,44475.0,1685.75,15.544855897500002,0.14500399480737802,0.235,4.969166667,119.91666670000001,758.2,1714.136,88.91666666666669,14565.166666666664,5715.0,0.954005056,0.958452918,0.963901868,0.9685951979999999,Virginia Beach
2014,0.142,6550.0,0.14300000000000002,8.623333333,86.66666667,192.5011311,0.064,0.028999999999999998,0.183,346816.66666666674,5.1,51749.0,6171.25,16.016681660833335,0.14500399480737802,0.115,5.749166667000001,207.41666669999998,3102.7,6020.4490000000005,58.08333333333334,24233.75,24804.0,0.975523233,0.9732720990000001,0.976948425,0.982596328,Washington
2014,0.002,6148.75,-0.025,6.608333332999999,98.25,146.7647868,0.02,0.057999999999999996,0.003,132266.66666666663,6.0,40690.0,4960.25,18.5229198825,0.14500399480737802,0.188,2.865,86.33333333,1208.5,2912.875,71.91666666666667,27568.75,12386.0,0.9361899109999999,0.946434462,0.9582247890000001,0.959931023,Tampa
2014,-0.155,,,10.0,43.95833333,153.1323023,,0.08900000000000001,0.006,698600.0,5.3,60553.0,1462.416666666667,8.468242694416666,0.14500399480737802,-0.062,7.375,490.83333330000005,1007.2,1950.851,,2999.916666666666,10037.0,1.0172333679999999,1.030178019,1.0151713390000001,1.040415949,San Jose
2014,-0.024,,-0.098,8.785,85.33333333,142.27559,,0.073,-0.013999999999999999,350058.33333333326,8.0,57844.0,3744.916666666666,14.229588168333335,0.14500399480737802,0.703,4.361666667,215.58333330000002,2597.3,4747.822,61.5,18108.416666666668,12024.0,0.969221523,0.973834493,0.98048501,0.988173518,Boston
2014,-0.04,,,8.051666667000001,95.66666667,117.79588670000001,,-0.037000000000000005,,167625.0,5.6,49295.0,2435.083333333333,15.478273829166666,0.14500399480737802,0.078,4.1283333330000005,97.16666667,1021.1,2069.384,,,8201.0,0.992890112,0.991641826,0.9913285709999999,0.996280055,Kansas City
2014,0.061,1597.833333333333,-0.126,7.1375,101.95833329999999,123.72697609999999,0.083,0.031,-0.027999999999999997,132916.66666666663,5.8,46375.0,1528.25,15.752061746666667,0.14500399480737802,0.01,3.940833333,92.75,625.0,1054.131,78.66666666666667,7533.333333333332,4011.0,0.949741339,0.9587652259999999,0.969725919,0.9750866359999999,Louisville
2014,0.107,1253.9166666666667,-0.115,5.720833333,118.75,123.84820359999999,0.218,0.021,0.075,131025.0,6.0,48119.0,1432.75,12.385117915000002,0.14500399480737802,0.01,3.933333333,69.58333333,516.2,1141.4360000000001,86.0,6684.833333333332,3364.0,0.943275752,0.9497839370000001,0.956687307,0.96172478,Birmingham
2014,0.152,8355.166666666666,-0.071,9.090833332999999,86.41666667,112.8886453,0.16699999999999998,0.125,0.09699999999999999,148608.33333333337,6.7,45447.0,13380.083333333336,13.40644952,0.14500399480737802,-0.047,3.955,75.33333333,2503.2,5594.545,66.91666666666667,34087.0,26683.0,0.9560812240000001,0.9599672920000001,0.96869321,0.974320788,Atlanta
2014,0.0,2729.0,-0.11599999999999999,9.475833332999999,75.25,164.22338249999999,0.027000000000000003,0.061,-0.035,268525.0,6.1,45835.0,2870.833333333333,15.211971514166665,0.14500399480737802,0.121,3.745833333,156.41666669999998,1076.6,2344.562,64.66666666666667,10544.75,12356.0,0.977778472,0.991561026,0.9964767459999999,0.9921970290000001,Portland
2014,0.131,2645.9166666666665,-0.10099999999999999,8.845833333,81.04166667,161.5355498,0.026000000000000002,,-0.046,,4.6,44062.0,2631.6666666666665,15.68623271,0.14500399480737802,0.04,4.1908333330000005,81.91666667,954.5,2329.756,75.91666666666667,11825.25,10332.0,0.9895580629999999,0.987306018,0.986096759,0.9825142020000001,San Antonio
2014,0.138,1349.0833333333333,-0.126,7.894166667,102.04166670000001,109.4481877,-0.06,0.129,-0.131,123600.0,7.4,43777.0,1508.25,13.533706314999998,0.14500399480737802,0.038,4.406666667,62.08333333,616.5,1005.067,77.0,6552.583333333332,3154.0,0.944875743,0.949051768,0.961531135,0.970584459,Memphis
2014,0.0,2472.25,-0.059000000000000004,6.0325,108.25,95.55588227,0.021,0.087,-0.006999999999999999,116316.66666666669,6.0,50735.0,2112.833333333333,15.583147900833335,0.14500399480737802,0.025,4.540833333,78.0,1036.6,2067.459,89.58333333333331,13339.5,2900.0,0.9291702759999999,0.932235445,0.9419604220000001,0.952475132,Cleveland
2014,-0.129,,0.0,9.823333332999999,70.45833333,156.8153852,,0.043,-0.009000000000000001,313716.66666666674,5.2,54391.0,4545.833333333333,12.122049585,0.14500399480737802,0.027999999999999997,3.379166667,186.58333330000002,1832.3,3672.067,55.83333333333334,15318.333333333336,21953.0,0.982685335,0.993899378,0.9994275359999999,1.005468239,Seattle
2014,-0.17600000000000002,,0.013000000000000001,9.819166667000001,61.08333333,140.1618006,,0.075,-0.222,259491.66666666663,4.8,52114.0,4752.916666666667,14.542867517499998,0.14500399480737802,0.106,4.6025,172.25,1346.4,2754.6409999999996,55.08333333333334,10985.166666666666,15767.0,0.987469156,0.99566379,0.9937335079999999,0.9938718209999999,Denver
2014,-0.08,2503.9166666666665,0.013000000000000001,4.861666667,111.125,137.88743459999998,0.073,0.009000000000000001,0.077,112441.66666666669,6.2,43982.0,2876.75,18.799800221666665,0.14500399480737802,0.17,3.090833333,84.08333333,623.9,1416.5510000000002,71.25,11474.0,7781.0,0.947034122,0.95710779,0.9656948320000001,0.9738657279999999,Jacksonville
2014,-0.098,773.5,-0.152,3.3391666669999998,127.54166670000001,126.54676380000001,0.033,0.006999999999999999,-0.043,121941.66666666669,5.8,43689.0,1023.5,15.586090163333333,0.14500399480737802,0.09,3.715,84.0,523.5,1080.149,70.58333333333333,3563.083333333333,1791.0,0.9427523720000001,0.950678501,0.956707395,0.969219669,Rochester
2014,0.315,13511.833333333336,0.07200000000000001,6.525,109.75,174.9472447,-0.022000000000000002,0.075,0.008,185083.3333333333,6.3,43945.0,10673.5,12.429139705833334,0.14500399480737802,0.065,3.9016666669999998,124.58333329999999,2428.4,5921.03,66.41666666666667,58788.41666666666,15259.0,0.938818895,0.939819203,0.9426534809999999,0.9409938309999999,Miami
2014,0.151,11536.75,-0.068,5.385833333,108.83333329999999,116.56363259999999,0.162,0.046,0.102,200100.0,7.1,49520.0,12444.416666666664,16.71379450583333,0.14500399480737802,0.013000000000000001,5.630833332999999,119.41666670000001,4510.9,9564.614,74.58333333333333,51605.0,15679.0,0.944541396,0.942350305,0.949507668,0.9565039890000001,Chicago
2014,0.125,7254.333333333332,-0.01,3.274166667,117.08333329999999,156.48302230000002,0.024,-0.013000000000000001,0.021,193375.0,6.2,51246.0,5495.333333333333,17.928309691666666,0.14500399480737802,0.105,5.490833332999999,119.91666670000001,2776.0,6047.106,86.58333333333331,37924.5,13631.0,0.9374011790000001,0.9405911379999999,0.95064434,0.9591913940000001,Philadelphia
2014,0.027000000000000003,,0.071,7.95,93.75,147.74754719999999,,0.092,,184683.3333333333,5.5,50528.0,1242.0,14.534903171666665,0.14500399480737802,0.033,5.085,107.75,632.3,1257.769,70.08333333333333,,4312.0,0.9614489159999999,0.9663029059999999,0.974478581,0.9801118740000001,Richmond
2014,0.177,,,6.845833333,103.91666670000001,112.9537515,,0.08900000000000001,,130891.66666666669,5.7,49771.0,3464.333333333333,15.901392118333332,0.14500399480737802,0.359,4.484166667,73.83333333,993.4,1970.816,,,8006.0,0.9654858140000001,0.978758169,0.978046595,0.9858657590000001,Indianapolis
2014,-0.012,1416.083333333333,-0.10099999999999999,4.983333333,108.83333329999999,122.377752,0.006999999999999999,0.09,0.012,175125.0,5.8,50543.0,1515.25,17.627181315833337,0.14500399480737802,-0.043,4.245,108.33333329999999,844.9,1575.1570000000002,78.08333333333333,7421.833333333332,2355.0,0.939746345,0.948403843,0.9585251920000001,0.968844183,Milwaukee
2014,0.11699999999999999,,-0.078,3.64,115.33333329999999,145.6414049,,,0.012,122133.33333333331,6.3,44804.0,975.6666666666665,16.852287764166668,0.14500399480737802,,4.298333333,88.08333333,549.9,1135.116,73.66666666666667,4037.083333333334,1878.0,0.950052742,0.9528803309999999,0.961811187,0.97256487,Buffalo
2015,-0.015,7097.583333333332,-0.057999999999999996,7.223333332999999,91.75,196.55182309999998,0.003,-0.008,0.071,350283.33333333326,4.4,54224.0,6962.666666666668,16.171854558333333,-0.0012744595958880114,0.12,3.208333333,212.16666669999998,3158.3,6082.465,61.75,27927.5,23007.0,0.9732720990000001,0.976948425,0.982596328,0.986361335,Washington
2015,0.008,7947.916666666668,-0.08199999999999999,9.908333333,59.91666667,154.5374084,-0.037000000000000005,,-0.065,,4.1,49693.0,9184.666666666666,12.315779032500002,-0.0012744595958880114,0.057,9.486666667,87.83333333,3400.2,7109.28,51.08333333333334,26643.75,57146.0,1.002904682,0.9968097840000001,0.994708178,0.991711418,Dallas
2015,0.006999999999999999,3805.916666666666,-0.127,7.495833332999999,90.33333333,126.76463799999999,-0.063,0.021,-0.076,148366.66666666663,5.0,52904.0,3876.166666666666,16.261476963333333,-0.0012744595958880114,0.156,5.170833333,103.58333329999999,1348.0,2532.675,79.75,17997.083333333332,7698.0,0.9531132459999999,0.9615685709999999,0.965631195,0.9677380999999999,St. Louis
2015,-0.025,1596.75,-0.063,9.22,78.16666667,136.1103438,-0.037000000000000005,0.1,-0.034,209450.0,4.8,50937.0,1630.25,12.615582048333332,-0.0012744595958880114,-0.076,5.310833333,108.83333329999999,580.5,1271.1960000000001,61.25,6605.916666666668,11987.0,0.976534405,0.9848835220000001,0.989074062,0.991704158,Raleigh
2015,-0.299,,-0.22399999999999998,9.495,81.04166667,163.78900269999997,,0.027999999999999997,-0.39899999999999997,284391.66666666674,3.4,45091.0,1644.583333333333,14.932395385833333,-0.0012744595958880114,0.044000000000000004,4.758333333,182.83333330000002,676.4,1165.246,50.25,3474.333333333333,6755.0,1.1049904190000002,1.061897905,1.084683825,1.107883988,Salt Lake City
2015,0.017,2669.083333333333,-0.054000000000000006,4.909166667,107.58333329999999,171.67504530000002,0.047,0.036000000000000004,0.022000000000000002,199641.66666666663,4.9,46349.0,1897.5,15.542693058333334,-0.0012744595958880114,0.042,3.6525,122.0,766.7,1719.838,91.33333333333331,14818.833333333336,6722.0,0.958452918,0.963901868,0.9685951979999999,0.972616507,Virginia Beach
2015,0.008,3620.166666666666,-0.092,2.465,115.58333329999999,172.65265630000002,-0.017,-0.01,0.019,230241.66666666663,5.3,51046.0,3088.25,18.626899601666665,-0.0012744595958880114,0.023,3.746666667,160.41666669999998,1366.2,2790.285,75.58333333333333,16812.416666666668,8264.0,0.9536529509999999,0.9611397509999999,0.967322325,0.972838955,Baltimore
2015,-0.025,7184.583333333332,-0.192,9.139166667000001,73.20833333,162.31574419999998,0.013000000000000001,0.122,-0.026000000000000002,173916.66666666663,5.2,41595.0,10511.166666666666,17.807061995,-0.0012744595958880114,0.025,4.425,119.75,1914.4,4581.122,63.08333333333334,28983.33333333333,22402.0,0.966939817,0.9705590690000001,0.974538175,0.978288121,Phoenix
